Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM45,OUT018,646280.2444378389
FDP36,OUT045,575581.3819399986
NCD30,OUT010,619254.979362957
FDN48,OUT017,619059.9748057869
FDY32,OUT049,682313.7082984255
FDU47,OUT046,662714.3707051508
FDF17,OUT019,713561.2288974874
FDP34,OUT017,680121.2555621441
FDA47,OUT049,684619.9754184508
DRD27,OUT027,618377.2620260976
FDW38,OUT045,579497.4337247785
FDZ15,OUT019,638132.9100050763
FDZ03,OUT027,704029.813601267
NCN19,OUT049,708963.3734109104
FDG02,OUT035,711532.9550842468
FDS31,OUT035,703956.6560498995
FDW43,OUT019,742467.9829217524
FDZ47,OUT010,621621.9511878887
FDO57,OUT017,683901.1300598065
NCL07,OUT013,561256.0040550238
NCV42,OUT013,630488.4020346777
FDP40,OUT017,637297.0008671575
FDP48,OUT019,700521.9205752467
FDH21,OUT017,683447.2190195667
NCP02,OUT049,584254.6563842153
FDK24,OUT049,570640.01058297
FDC41,OUT045,599632.2549725474
FDF08,OUT017,611720.4058621884
FDO49,OUT017,578823.0699394789
FDS56,OUT027,775085.5747166314
FDX46,OUT018,587082.2294459809
FDQ07,OUT013,736455.7203481094
FDC32,OUT010,614132.0196719903
FDT21,OUT019,761693.5062056268
FDG58,OUT045,677139.8707063105
FDW14,OUT049,609525.8770977207
DRA12,OUT027,658314.2596003219
FDV27,OUT013,609069.5197222088
DRD25,OUT013,632097.8687279604
DRF48,OUT027,703129.287138602
FDX24,OUT017,618015.0784153603
DRJ51,OUT046,747987.0283681827
FDE45,OUT045,701079.796998569
FDE14,OUT046,623671.2064643905
FDG53,OUT045,660621.4648867758
FDT08,OUT046,669777.9084934319
DRC27,OUT027,761667.3802197122
FDG20,OUT035,698394.7708068471
FDC21,OUT046,630566.1000014642
FDV31,OUT018,699849.6659054041
FDB58,OUT045,663534.3750019054
FDV23,OUT046,646311.5530175132
FDA25,OUT019,621192.3823362947
FDC15,OUT046,679102.2691282188
FDU47,OUT049,660484.7579600812
FDE23,OUT013,568449.0293606343
FDS08,OUT013,694589.8959610431
FDW03,OUT027,623852.6931500034
FDJ60,OUT018,686318.1963856004
FDM34,OUT017,653290.0192215719
FDW33,OUT013,625449.4871371819
FDZ40,OUT013,575970.104440427
FDE33,OUT018,606343.3510225838
NCC06,OUT010,648602.3179202817
FDU11,OUT046,641355.239467362
FDL44,OUT017,685888.9211543723
NCZ29,OUT017,651263.6337092775
FDG28,OUT010,761961.5765285082
FDL12,OUT018,586046.9337080206
FDD52,OUT017,633658.9018484268
FDO15,OUT013,593181.9837166541
NCN29,OUT027,570652.8432451327
FDW36,OUT013,627592.2888889444
FDB21,OUT046,757858.0400369635
FDZ28,OUT013,647901.4635787068
FDY10,OUT035,638365.5916552737
DRG39,OUT017,579708.8178830178
FDN28,OUT013,622757.4356273746
FDV15,OUT035,628625.3610020143
DRI13,OUT035,737945.2177907878
FDH20,OUT046,618679.5765223255
FDY51,OUT013,736308.8887681923
FDE16,OUT013,724276.2858587807
FDX40,OUT018,564403.400922521
FDC48,OUT018,606433.1399996316
FDS14,OUT046,676605.3006046127
FDX56,OUT017,730148.3636795892
FDI10,OUT046,691335.0068130845
FDI14,OUT013,660992.7816430521
DRM48,OUT013,558075.6211143595
NCH07,OUT027,676330.3263563688
FDY26,OUT013,726980.2304735049
FDD02,OUT027,638037.8414804171
FDM12,OUT046,707660.7294794997
DRF01,OUT010,665916.5646601522
FDV36,OUT046,648080.1264249954
DRI59,OUT013,739459.0611108143
FDV03,OUT018,679760.6252011743
FDO39,OUT017,705316.3935520942
NCB07,OUT018,719624.0447660453
FDH38,OUT027,635108.6231668539
FDZ13,OUT035,575494.3215343438
NCZ30,OUT046,644137.6178353216
NCA06,OUT035,561785.0088892266
FDB04,OUT049,610331.0355323175
FDN50,OUT013,613299.6484697312
NCG06,OUT049,774544.4903077837
NCY17,OUT018,571970.2897780326
FDC23,OUT046,698606.4465550414
FDK33,OUT049,731531.3507632953
FDR03,OUT049,727642.4058090105
FDZ07,OUT045,588110.5880591418
FDO38,OUT013,599256.5685188316
FDS59,OUT046,630391.7867736258
DRM11,OUT019,773399.8003335134
FDX52,OUT027,710870.5708571353
DRJ35,OUT018,585958.8084702101
NCP53,OUT046,757199.8171380722
FDW15,OUT019,665900.8248343209
DRI47,OUT045,665984.3541521459
DRZ11,OUT035,646592.9495166689
FDS02,OUT013,713126.2045495651
DRD49,OUT018,758708.6537518158
FDW38,OUT049,577191.2502754286
FDR21,OUT019,694073.0620824073
FDE40,OUT013,584968.4361331998
FDI02,OUT045,634211.2154241762
FDQ04,OUT045,565432.8859816145
FDY14,OUT017,784836.7055024044
NCT54,OUT046,619278.7199732524
DRD25,OUT017,636616.6833718172
DRE01,OUT045,760859.778979409
FDJ12,OUT010,727489.836456923
NCZ05,OUT049,626804.0017842646
DRB25,OUT019,627145.3235631712
NCC31,OUT045,679073.6431752322
FDM16,OUT045,600175.1677735732
DRG11,OUT049,628921.6595188617
FDV24,OUT027,666724.8661170459
FDV43,OUT046,568867.2476945812
FDG05,OUT018,678513.0331597264
FDV23,OUT010,644986.1622553142
FDI58,OUT018,617527.9858292108
FDQ11,OUT017,777835.3296126488
FDC05,OUT027,713860.6730455162
FDF40,OUT013,762821.8018229598
FDU02,OUT018,748781.4702131308
FDT32,OUT013,703632.448589314
NCF06,OUT017,780711.5391436422
FDT46,OUT013,573025.9222758143
FDR58,OUT010,613771.737001525
FDY04,OUT046,682708.6568634809
FDT58,OUT045,688435.7373998518
FDE46,OUT049,673328.9770369354
DRH11,OUT017,582679.428665352
DRI51,OUT046,691141.5905229978
FDC35,OUT017,727251.2654060675
FDP45,OUT035,771618.0057874792
FDC45,OUT017,691816.5083348037
FDU01,OUT045,704974.3313505503
FDJ53,OUT010,642196.9326508478
FDJ46,OUT017,696223.0695428263
FDX07,OUT013,702252.4438315406
NCI30,OUT049,766078.746850936
FDE47,OUT027,642768.8871475518
FDV48,OUT045,602810.6201010192
FDN16,OUT019,621176.641473936
FDM52,OUT013,664695.6923972492
FDA32,OUT027,733029.4359063529
FDH05,OUT017,752334.0207894477
FDW25,OUT010,609519.9760917439
FDQ09,OUT046,636194.9490395962
NCM17,OUT010,569642.7856659053
DRM59,OUT046,674973.0788812158
FDV47,OUT027,604044.4707456313
DRE15,OUT035,599324.3523840763
FDS25,OUT010,630580.9545844226
NCZ05,OUT018,629561.1630366065
NCV05,OUT019,671572.4318785234
DRM37,OUT046,715818.439495226
FDV58,OUT027,710732.4379250322
FDN22,OUT027,767208.801718638
NCO06,OUT049,557747.0389909155
FDT56,OUT019,579555.2763677656
FDM02,OUT013,608615.9686335007
FDA09,OUT046,700391.5600259944
NCC06,OUT035,649852.7422838605
NCL54,OUT049,696635.1125725613
NCB55,OUT017,585656.0889757808
FDB12,OUT017,630096.7163161099
NCA54,OUT049,699327.0498323436
NCS38,OUT049,638415.2681817954
FDC02,OUT049,777281.6985807853
FDK44,OUT019,689853.2554530981
FDE16,OUT035,728008.7130349907
NCS05,OUT035,655594.8834625309
FDZ59,OUT045,688346.9025921378
FDI20,OUT017,734072.3573600678
FDQ14,OUT046,671633.3085595886
FDF53,OUT017,703498.7800741394
FDW25,OUT017,610687.1314553462
NCQ43,OUT010,629741.7920342523
FDX52,OUT013,709270.6710851961
FDE28,OUT045,747853.0016742507
FDN15,OUT017,662151.0482150483
FDO28,OUT017,643799.3924213344
FDQ33,OUT045,673208.5584674482
FDM22,OUT010,577681.0778662575
FDJ03,OUT017,575363.2346592167
FDI16,OUT045,578881.4711597724
FDI09,OUT027,755449.797762885
FDX55,OUT013,733902.4383679287
FDS23,OUT027,646895.3507757711
DRC12,OUT045,712335.0579797487
FDH41,OUT049,735089.8391840884
FDN01,OUT013,692434.4742351639
FDV55,OUT045,665984.9783743917
NCJ19,OUT013,577838.4770701905
NCY29,OUT010,579329.4014229384
FDP03,OUT018,647244.7902242651
FDZ52,OUT045,633826.1822663783
FDH31,OUT010,623061.0610164326
FDQ19,OUT018,761847.3431808868
FDS15,OUT035,629998.3987022243
FDN32,OUT017,704776.8664980258
FDH32,OUT049,621688.5854961061
FDF33,OUT017,634379.4521361508
FDJ22,OUT046,709779.7102586163
FDG56,OUT010,585599.7170868611
FDC05,OUT046,715182.6946421547
FDK09,OUT013,743198.4050044571
NCV29,OUT045,697853.2848094732
NCC43,OUT019,764091.3932089676
NCA42,OUT049,677998.8960057052
FDC10,OUT046,640459.1168958695
FDC16,OUT013,608141.1754768033
NCL17,OUT013,659429.2086799261
FDA51,OUT035,638190.6386536165
FDW01,OUT017,675769.359921719
NCF30,OUT045,650606.6431572797
FDN49,OUT013,563843.8216922372
FDY20,OUT045,613968.0377812234
FDC15,OUT045,678309.0992573263
FDY24,OUT046,577521.6089291354
NCG43,OUT017,619617.8796035958
FDA48,OUT013,738956.0671353452
NCF55,OUT017,564036.8038283172
FDL38,OUT049,613175.0197987345
NCQ29,OUT018,778567.7812427914
FDC34,OUT017,679941.3960147855
FDP36,OUT027,573188.9838027671
FDN50,OUT010,615781.4132371885
FDO23,OUT049,617666.9013299833
FDT56,OUT013,579679.5492803829
FDT13,OUT027,705210.0933566038
FDZ03,OUT013,704727.1905898914
FDQ03,OUT010,752737.2813061716
FDU44,OUT045,683267.299033877
FDD03,OUT049,749692.2876351845
NCH30,OUT013,631887.5844064336
FDS60,OUT010,698881.5005295537
FDG08,OUT046,691800.5107582973
FDX38,OUT017,574385.5489736554
FDD22,OUT017,638201.8124139769
FDW51,OUT013,727859.6636761229
FDL09,OUT017,692162.9367257499
FDZ60,OUT045,631377.9055643708
NCH07,OUT046,679681.2275963812
NCQ41,OUT049,716787.1339778583
FDW04,OUT049,650330.2198274308
FDI08,OUT027,763666.554007148
FDR19,OUT019,664388.3780104142
FDV13,OUT046,609056.12833599
FDB52,OUT017,776396.455247756
FDZ48,OUT027,630920.3295759355
NCO14,OUT049,570653.9915853519
FDZ50,OUT013,701775.6895347809
FDN27,OUT019,635067.8189294563
FDQ60,OUT013,641327.4133467624
FDR49,OUT017,573265.6563271297
DRJ35,OUT027,583305.3982257078
DRI49,OUT017,607775.5479327749
FDB47,OUT017,731476.3727975835
FDP37,OUT010,647457.2905625256
FDR26,OUT049,696633.1556878154
FDY31,OUT019,662861.9778465771
FDC11,OUT045,613565.1580580161
DRP47,OUT035,769634.3157912923
NCY54,OUT018,693961.1262978461
FDR27,OUT046,653916.2737167845
FDQ21,OUT019,640767.3017653197
NCQ29,OUT035,780863.73655296
FDJ02,OUT046,667963.8982398537
FDE21,OUT018,638853.2918159483
FDM39,OUT046,698136.6895810906
FDZ01,OUT017,626874.0860306718
NCB19,OUT018,611884.0528289855
FDU03,OUT046,701459.0119118581
FDP27,OUT049,708044.4636115296
DRF01,OUT045,667706.8696424246
FDM03,OUT049,630534.3715587478
FDV01,OUT046,676340.6190997947
FDS16,OUT046,667035.7188841556
FDO45,OUT035,613847.4509371787
NCX06,OUT035,702403.3282880951
FDP13,OUT046,563596.992440873
NCR38,OUT018,772467.1274582598
FDA01,OUT013,579087.6685059863
FDT26,OUT017,642435.5381804222
FDD44,OUT027,772707.2600400532
FDB26,OUT013,575497.0682615413
FDP45,OUT019,764086.7246553029
NCP55,OUT046,580531.0725341947
FDT23,OUT017,603673.1884943711
FDO51,OUT045,567217.788001904
FDA44,OUT046,581184.1594684622
NCJ31,OUT018,760329.2201766282
FDX37,OUT045,623225.065489379
NCD18,OUT049,748071.0635907791
FDN40,OUT027,671929.2382413266
FDL33,OUT017,716884.326638518
DRF48,OUT035,709862.8976032613
FDW08,OUT035,629248.0682123282
FDX39,OUT018,734337.5148571644
FDB38,OUT049,682380.9198501428
FDY46,OUT018,708317.5364648013
NCB06,OUT049,679564.3992006751
FDA34,OUT035,694673.3734661292
FDA35,OUT045,643575.2864740135
FDQ07,OUT035,739415.0455381407
FDU32,OUT045,645200.5126268102
FDU26,OUT013,640484.6662142328
FDU13,OUT010,666906.0832971389
FDO09,OUT035,782480.8667102817
FDW03,OUT019,621406.7326389904
FDB38,OUT013,678580.2431844621
FDL26,OUT010,674883.9104427714
NCN43,OUT045,646648.0619517769
FDH08,OUT045,750606.3527186487
NCC31,OUT019,674307.3412758338
FDH14,OUT035,662518.3856860795
FDL40,OUT017,623510.0743662019
FDD20,OUT035,646407.4107773346
NCV53,OUT035,760087.3526625569
FDD16,OUT045,598039.2811314849
FDP24,OUT035,643610.1814176135
FDQ25,OUT045,694317.8941116147
FDM38,OUT035,578958.4330924999
NCT18,OUT010,698766.9519948582
FDM34,OUT049,654505.0676465684
DRH37,OUT010,686034.9779568359
NCE07,OUT013,662062.3137865518
FDG12,OUT013,638424.9430843971
FDB59,OUT010,716922.8244339251
FDS10,OUT018,701587.1392979412
FDN21,OUT010,681274.1640587186
FDM02,OUT045,612597.2330902475
FDO44,OUT049,635008.9184933401
NCN17,OUT017,627338.2658472257
FDH16,OUT018,617353.1836255845
FDL44,OUT046,680829.4610180225
FDY47,OUT017,652401.1118165096
DRI39,OUT046,578995.9936567215
NCX54,OUT018,629420.1147811319
FDE59,OUT046,560942.2805961313
FDO46,OUT045,709515.8769646543
DRE13,OUT046,611005.1587175286
FDW14,OUT013,609203.7231731615
FDF35,OUT046,630047.2277559951
FDO50,OUT019,609371.3676392286
DRF49,OUT017,639567.8640450371
FDT60,OUT049,648080.1872686333
FDP38,OUT045,574225.7265807221
FDA31,OUT027,689820.6615591432
FDY52,OUT010,585749.7854803446
FDD03,OUT027,747122.9691551079
FDN52,OUT018,611034.120967798
FDU20,OUT010,640773.1187037588
FDD22,OUT035,634033.1066934254
NCB55,OUT019,578496.9696098368
FDN27,OUT045,642022.152765585
FDD16,OUT013,597343.6970093482
FDW48,OUT046,602145.7469301437
DRN35,OUT045,561046.2004485759
FDX25,OUT049,701083.1724499015
DRD49,OUT049,754985.118708699
FDE21,OUT019,632428.6654561644
FDN44,OUT035,681001.7495027491
DRC01,OUT049,572504.3409419991
NCK30,OUT046,769739.5845016029
FDU39,OUT013,580151.6659048673
FDB49,OUT013,618914.4399807319
FDS12,OUT045,648769.6068114929
FDR57,OUT018,680186.1144562683
FDX22,OUT027,724998.3299841349
FDC60,OUT013,610837.9344276096
NCE42,OUT049,751139.8712793887
NCK42,OUT049,735453.4588672095
DRE01,OUT017,763136.8041726567
FDE57,OUT018,665042.0741525161
DRK59,OUT019,748307.2310446079
FDB10,OUT027,750657.7511490975
FDQ25,OUT046,693758.1328420122
FDY26,OUT017,731595.6863776159
FDG28,OUT049,761927.7366002467
FDM14,OUT049,631241.1672103908
NCH29,OUT049,621977.3517437344
FDD48,OUT049,637543.1501771414
FDC17,OUT045,730444.4833065467
DRH49,OUT027,602596.355367824
FDN44,OUT018,683441.045067467
FDC29,OUT045,637361.1766899957
DRK01,OUT019,612311.4112529923
FDD48,OUT017,638840.6834945342
FDB59,OUT013,715599.8122929335
FDY45,OUT010,769624.1295964717
FDX60,OUT035,603009.4838837975
FDT09,OUT010,652336.3936800687
DRB24,OUT018,676975.1056853088
FDL13,OUT035,751689.2714868005
FDN16,OUT035,626807.2007722638
FDK57,OUT013,640629.0845510892
FDO22,OUT027,600628.7697971375
FDC57,OUT010,713119.572320542
FDZ13,OUT027,570908.3620736909
FDW27,OUT013,673237.9796612468
FDX10,OUT049,561705.874194699
FDY08,OUT018,664348.679510606
FDA49,OUT017,611598.5146314466
FDC32,OUT018,619755.0412781823
FDO04,OUT035,579364.7848199477
NCZ54,OUT013,678462.1037190747
FDY40,OUT045,573266.9414195148
FDW36,OUT045,630993.7277354727
FDE11,OUT017,705733.0760120403
DRE37,OUT045,709835.8639520056
NCK19,OUT017,715120.6805138309
FDT19,OUT035,696741.133847
FDE56,OUT045,586541.6163557249
FDZ57,OUT010,647722.0356274286
FDB35,OUT035,617630.7423265801
FDF09,OUT010,559501.721458977
FDO34,OUT046,688947.1360916957
FDA55,OUT046,743589.362957956
NCM18,OUT035,586408.8905278468
FDJ20,OUT019,640837.6022860483
DRQ35,OUT019,643626.4817012339
FDG02,OUT013,707413.9770276743
NCU29,OUT018,668395.8565809684
FDL27,OUT027,584365.2434593893
NCA54,OUT035,700611.2937295726
FDJ32,OUT035,588120.571899296
FDB21,OUT019,755867.4871405351
FDR46,OUT035,668676.2844961328
FDZ32,OUT046,627902.0923267577
DRF36,OUT017,711504.7231242085
NCU54,OUT017,731234.8127972939
NCI31,OUT017,562010.9894431469
DRA59,OUT035,705502.8709101279
NCC55,OUT045,563358.4180725369
FDE44,OUT018,576327.3884095729
NCN26,OUT018,640148.1390045825
FDC11,OUT049,611645.5253956976
FDV24,OUT035,672106.9456705819
FDR40,OUT019,599398.2973682975
NCQ17,OUT049,678934.3038294674
FDC46,OUT045,705881.1697454703
NCM18,OUT046,586774.4317590767
FDK16,OUT046,619764.2659749407
FDI28,OUT017,606526.6806206902
FDS11,OUT018,745564.3247870757
DRD13,OUT046,588879.2890487489
FDL36,OUT035,613426.1594868343
FDI27,OUT013,569147.5564517769
FDJ53,OUT019,637022.4478431941
FDS44,OUT045,759797.7952546307
FDE28,OUT046,748549.532807416
FDQ33,OUT018,675012.4627664017
FDB37,OUT017,759005.1184534507
FDQ31,OUT045,610400.4788073864
NCQ05,OUT046,670917.7225284259
FDE10,OUT013,649586.772212535
FDF38,OUT017,566943.8802394826
FDE50,OUT019,702810.3232084232
DRG37,OUT010,674979.5086676955
NCH06,OUT049,766449.905387107
FDY14,OUT045,782849.5893889405
FDO27,OUT017,620586.0531838193
FDQ19,OUT049,759863.28221838
FDZ26,OUT019,751638.6774374262
FDN51,OUT013,775226.1299317572
FDK20,OUT035,645471.9576016046
FDD40,OUT018,714786.6316397755
DRI25,OUT018,583604.7249260067
FDH56,OUT017,640336.1039326303
FDI36,OUT027,713257.436231663
DRH11,OUT018,583365.9566744189
NCV18,OUT017,609007.688530198
DRI01,OUT049,693337.7850553391
DRE48,OUT049,718589.1415058973
FDS51,OUT035,586030.9493955398
FDM38,OUT017,577425.5154070426
FDB60,OUT027,709834.4318486699
FDY58,OUT035,748933.5925794062
FDY22,OUT045,665691.3985154072
FDF11,OUT027,753382.678074047
FDZ51,OUT035,621617.7465100487
FDQ45,OUT017,704520.6312348187
FDF17,OUT035,717528.0521359888
NCF31,OUT027,669993.2873681589
FDA37,OUT013,644502.1212925699
FDO51,OUT046,567914.0481384972
FDF34,OUT013,714932.0295580141
FDD57,OUT018,621269.1167534562
FDO37,OUT046,747562.0251991872
FDR49,OUT049,574673.9834777478
FDS39,OUT049,663825.6627571813
FDI48,OUT027,573639.2383029441
DRM35,OUT049,699409.0645191311
FDV57,OUT035,703099.9069558757
FDZ55,OUT013,679661.2837186283
FDI28,OUT035,603131.0715774946
FDS21,OUT045,588258.2434794923
FDT34,OUT013,626290.0405425528
DRI25,OUT035,580488.9660503443
FDT47,OUT010,617325.3972004447
DRH39,OUT045,599657.2663009654
NCD54,OUT045,666938.4896115407
FDU16,OUT027,605060.6178672736
NCW29,OUT045,652374.6266655752
FDV25,OUT027,736737.061694125
FDM56,OUT035,633611.6005688552
FDZ04,OUT027,585778.4425878591
FDG59,OUT019,557998.7953923041
FDI56,OUT045,614458.0183386689
FDS33,OUT035,613203.3532892659
FDC23,OUT049,696280.1978099009
FDT11,OUT049,706141.7359471284
FDG17,OUT045,763808.727223272
FDZ44,OUT045,640992.5311640513
FDJ52,OUT013,679031.5352554335
DRI23,OUT046,679919.8986363979
DRE15,OUT010,600200.0276164784
NCF07,OUT013,621645.8074276462
NCR29,OUT049,580904.7643804696
FDE44,OUT019,568567.5293495574
FDT23,OUT035,604722.9165204853
NCG06,OUT017,778741.1544357548
NCU41,OUT010,710502.4759115416
FDH46,OUT017,627886.2003013229
FDV31,OUT013,695224.1508909547
NCT41,OUT027,671541.0194870715
FDE22,OUT027,678018.5217052274
FDC26,OUT045,633064.2464438928
DRF51,OUT017,563699.7965495704
NCY53,OUT019,631359.7666997423
FDY21,OUT017,719475.7182194705
FDL27,OUT013,585912.355733292
FDZ34,OUT049,714189.6406944352
NCF43,OUT010,664764.117647368
FDC21,OUT035,632423.2256140087
FDL26,OUT013,674238.3774687155
FDT25,OUT010,641758.2039035265
NCR30,OUT046,598245.1639581863
DRL23,OUT019,624352.630019822
NCR05,OUT049,717636.0112876097
NCE19,OUT018,580845.4253405822
FDY07,OUT035,570314.8769177534
FDB10,OUT017,756104.634462195
FDP57,OUT013,624952.4069754181
FDU48,OUT019,648936.402464621
FDH48,OUT035,610032.3838039939
FDO33,OUT035,639297.1218470214
NCU29,OUT045,670070.9076893873
FDW35,OUT046,566340.144628621
FDH05,OUT010,749426.9812852842
FDP26,OUT049,627406.2100266113
DRG27,OUT035,567780.6529754798
FDQ33,OUT046,672648.7986458623
FDH20,OUT010,619962.7571594567
FDV14,OUT046,612557.3752089231
DRD01,OUT046,578914.6840184828
NCI17,OUT049,619691.6765514786
FDF39,OUT010,779547.3702024521
FDX37,OUT046,622955.2180971612
NCX17,OUT035,754582.1777344998
FDN03,OUT013,765980.4232826909
NCS41,OUT010,702326.7143203053
FDH34,OUT045,705232.4969325364
NCX53,OUT018,666277.4719281885
FDY31,OUT046,668925.7355505206
FDD20,OUT017,650576.1217330401
FDE51,OUT045,570967.1626545219
FDV27,OUT046,609881.8065742911
FDF16,OUT035,671116.5640358251
FDZ02,OUT049,619448.238581177
NCK05,OUT045,587972.7181930301
FDM12,OUT027,706858.7758180434
NCA05,OUT018,673574.5735361873
FDX33,OUT045,681368.8719707476
FDM25,OUT049,696746.5017411069
FDE41,OUT018,611555.6906497906
FDW14,OUT045,612605.1626272157
NCD30,OUT046,618455.0017149537
FDB23,OUT010,743607.23617156
FDF45,OUT046,584013.0145519343
FDW20,OUT017,649028.3643674036
FDF47,OUT045,742338.9511670305
NCR05,OUT019,715680.0954741259
DRB01,OUT046,707373.0315349764
FDE36,OUT013,682483.1889126382
FDU56,OUT049,704452.0406279203
FDB23,OUT049,743669.8913175508
FDN48,OUT049,614573.3992523869
FDS43,OUT013,705147.0680595951
NCN05,OUT013,701181.975530717
NCL53,OUT049,696783.7033416828
FDL56,OUT046,609871.3626765681
FDH17,OUT018,621453.6101623181
FDP37,OUT046,648397.6801388843
FDG09,OUT019,704635.7522498043
FDA55,OUT045,742699.5581781927
FDX31,OUT049,752911.9196238541
FDJ41,OUT045,779848.2799530402
DRC24,OUT045,677623.9130410611
FDQ21,OUT035,646018.9622161378
NCT54,OUT045,617905.7252914126
FDH08,OUT049,748879.9947736833
FDY38,OUT018,754295.0845833892
DRM11,OUT010,777551.527807662
FDG32,OUT049,740611.2068827172
NCH18,OUT046,762945.4020811471
FDI20,OUT035,731739.7637471708
FDA33,OUT018,670867.0011661409
FDN45,OUT013,739167.9329979061
FDT45,OUT010,579418.8073768966
FDR32,OUT035,748993.7935430846
FDA48,OUT017,741832.0383622926
FDN23,OUT017,668476.4239540879
NCR18,OUT035,569364.2421678081
FDD45,OUT046,616908.5768482146
FDI22,OUT018,728644.7314630038
FDT09,OUT013,651883.0635041011
DRC24,OUT027,671925.2808359122
FDT39,OUT046,670090.6469372392
FDX28,OUT045,622279.7125518438
FDA50,OUT018,620422.6844252084
FDT33,OUT027,685785.5290869864
FDQ60,OUT049,642905.85534766
NCM19,OUT018,636798.836906926
FDF40,OUT046,765856.7557694013
NCI30,OUT035,764367.222719287
FDK34,OUT049,756510.053196144
FDA38,OUT027,754394.4092641785
FDT02,OUT045,562845.1429228178
FDC11,OUT017,613136.328903124
FDD08,OUT046,564541.8570206577
NCS29,OUT046,780062.6779195209
DRI03,OUT010,695947.7875571079
FDK48,OUT035,598480.177157744
FDM52,OUT049,670912.7459000621
FDP49,OUT035,582846.471210514
DRA24,OUT046,684876.7454677717
NCJ43,OUT049,693250.9483656047
FDE11,OUT045,704615.7018099522
FDP01,OUT049,675573.6004185121
FDQ59,OUT018,610419.2533122619
FDA43,OUT019,710057.088186969
FDL14,OUT017,677712.3197518968
FDV50,OUT010,645195.8005437371
FDT01,OUT027,726451.4071172066
NCC42,OUT035,662893.1697349804
FDO28,OUT046,640769.3276812626
FDD32,OUT019,599950.2117733329
FDV45,OUT035,707217.1047296213
NCW17,OUT019,644353.4810973085
NCJ17,OUT027,606135.6518855357
NCF18,OUT049,710535.4492388987
FDP01,OUT045,675173.9288802689
FDH24,OUT045,678699.674933404
FDI38,OUT027,724784.968265261
FDX03,OUT035,570899.0846222618
FDY28,OUT046,732291.4878872174
FDN34,OUT018,693598.3832376918
FDJ02,OUT045,670650.1485192277
FDW40,OUT019,658074.1953505232
FDX03,OUT017,570429.1836559485
FDE17,OUT027,670045.4504709649
FDT58,OUT046,687779.33976483
FDI38,OUT013,724422.406976387
FDW22,OUT035,743499.011702584
FDS15,OUT027,628615.3607345263
NCX06,OUT013,699250.72718961
DRK47,OUT035,749934.1282573848
FDC23,OUT027,695111.9528036992
FDM56,OUT010,629075.1642700527
FDP21,OUT046,709654.7819501957
FDP58,OUT046,737396.7647346968
FDA27,OUT019,768209.4563757239
FDK41,OUT019,604659.8790918391
NCH42,OUT046,748784.851246577
FDG29,OUT045,568184.3308621609
FDW15,OUT018,673942.4404542068
FDD28,OUT018,585757.8031697855
FDQ37,OUT049,713809.075795261
FDC23,OUT035,699883.7459583621
FDV13,OUT035,613619.1093078409
FDK33,OUT046,730571.9178430574
FDO33,OUT013,632762.2020455186
FDN21,OUT017,684856.8465440562
NCW06,OUT027,708951.630494648
FDI38,OUT035,727961.5588529174
FDC21,OUT027,627133.4132084898
NCS05,OUT046,654317.5840526181
NCN53,OUT049,562369.6765867396
FDV40,OUT010,597475.4181872171
FDG60,OUT017,753586.4480182615
NCY30,OUT027,699656.7127500069
FDM40,OUT045,663418.1507057559
NCO30,OUT046,703003.1878099312
FDK10,OUT046,701243.3997981555
FDM36,OUT045,694086.7127250178
FDN10,OUT013,637106.6080790573
FDM46,OUT018,619062.9472313356
FDX50,OUT049,634133.6817195737
FDP33,OUT045,772880.3908999064
FDO12,OUT045,715391.4188654465
FDC28,OUT013,630189.9821733608
FDO31,OUT045,605279.0254825742
FDX45,OUT035,677265.8927697198
FDV21,OUT049,648016.9001679508
FDH04,OUT049,614524.7676708323
NCG54,OUT013,687142.560003102
FDO13,OUT046,683222.1969655601
FDA09,OUT027,696752.7977711647
FDC38,OUT017,657517.0014097753
NCO42,OUT046,664958.2131627193
FDL45,OUT049,646140.296417824
NCK31,OUT013,573963.8382380109
FDM39,OUT017,701456.6686072025
FDC22,OUT010,711322.8098269019
FDF46,OUT046,637452.526204494
FDQ37,OUT045,712636.3025771207
FDH41,OUT010,731547.4575180174
FDQ04,OUT046,564872.9076985319
NCQ02,OUT027,705897.1227326619
FDJ57,OUT027,704397.5148031677
NCE07,OUT049,662384.4683903542
FDE56,OUT013,581593.9777464969
FDI20,OUT049,729005.9544232147
FDK36,OUT018,576055.9813015428
FDP08,OUT027,708426.5753425269
FDF44,OUT017,655098.0230662565
NCU53,OUT017,690256.1774564108
FDF47,OUT035,744892.607226304
FDS55,OUT010,670034.6674133256
FDZ52,OUT010,632036.4489609321
FDL04,OUT018,630291.4148808167
NCM26,OUT035,675170.4746065966
FDX43,OUT049,688933.7969558726
FDP52,OUT049,746549.3342004566
DRK49,OUT045,567121.7010893715
FDE38,OUT013,683331.0536350393
DRF13,OUT035,668006.5317025438
FDK41,OUT010,607282.9031061969
FDJ04,OUT027,638987.5324192436
FDZ44,OUT018,643182.9874512686
FDS11,OUT013,741615.2707731889
FDA55,OUT049,743679.055837888
NCW53,OUT046,713314.1900742424
FDB49,OUT027,619514.774320863
FDD23,OUT017,710357.5277855301
NCV42,OUT045,633503.2909387498
NCZ29,OUT018,651950.1616431552
FDQ26,OUT013,579517.5187831938
